"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"EES4760_HW5_ex_5_4.nlogox"
"Hilltop stopping q experiment"
"09/16/2026 22:43:29:507 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","149","0","149"
"[run number]","q","random-start","stop-at-hilltop","noise","real-elevation","[step]","clumping","corridor-width"
"7","0.6","true","true","false","true","828","9.372","453.7772491867251"
"10","0.9","true","true","false","true","76","8.796","314.50298470215654"
"4","0.3","true","true","false","true","991","8.512","812.4959274612747"
"11","1","true","true","false","true","42","9.308","281.59349008009843"
"8","0.7","true","true","false","true","866","8.692","413.54722386923305"
"1","0","true","true","false","true","912","6.736","1553.3855844623226"
"2","0.1","true","true","false","true","965","7.868","1329.464689716683"
"3","0.2","true","true","false","true","739","8.616","1002.3181061478772"
"10","0.9","true","true","false","true","77","8.796","314.50298470215665"
"4","0.3","true","true","false","true","992","8.512","812.4959274612744"
"11","1","true","true","false","true","43","9.308","281.5934900800983"
"7","0.6","true","true","false","true","829","9.372","453.777249186725"
"2","0.1","true","true","false","true","966","7.868","1329.4646897166815"
"8","0.7","true","true","false","true","867","8.692","413.5472238692332"
"1","0","true","true","false","true","913","6.724","1553.5328532579772"
"10","0.9","true","true","false","true","78","8.796","314.5029847021568"
"3","0.2","true","true","false","true","740","8.616","1002.3181061478772"
"4","0.3","true","true","false","true","993","8.512","812.4959274612735"
"11","1","true","true","false","true","44","9.308","281.5934900800982"
"2","0.1","true","true","false","true","967","7.868","1329.4646897166815"
"7","0.6","true","true","false","true","830","9.372","453.7772491867248"
"8","0.7","true","true","false","true","868","8.692","413.54722386923305"
"10","0.9","true","true","false","true","79","8.796","314.5029847021566"
"1","0","true","true","false","true","914","6.728","1553.472862350297"
"4","0.3","true","true","false","true","994","8.512","812.4959274612748"
"11","1","true","true","false","true","45","9.308","281.59349008009826"
"3","0.2","true","true","false","true","741","8.616","1002.3181061478771"
"10","0.9","true","true","false","true","80","8.796","314.5029847021568"
"2","0.1","true","true","false","true","968","7.868","1329.4646897166824"
"8","0.7","true","true","false","true","869","8.692","413.54722386923333"
"1","0","true","true","false","true","915","6.74","1554.5727822928336"
"7","0.6","true","true","false","true","831","9.372","453.7772491867247"
"4","0.3","true","true","false","true","995","8.512","812.4959274612742"
"11","1","true","true","false","true","46","9.308","281.5934900800982"
"10","0.9","true","true","false","true","81","8.796","314.50298470215665"
"3","0.2","true","true","false","true","742","8.616","1002.3181061478768"
"2","0.1","true","true","false","true","969","7.868","1329.4646897166829"
"1","0","true","true","false","true","916","6.736","1555.3275579622239"
"8","0.7","true","true","false","true","870","8.692","413.54722386923294"
"11","1","true","true","false","true","47","9.308","281.5934900800983"
"4","0.3","true","true","false","true","996","8.512","812.4959274612748"
"7","0.6","true","true","false","true","832","9.372","453.7772491867251"
"10","0.9","true","true","false","true","82","8.796","314.5029847021567"
"3","0.2","true","true","false","true","743","8.616","1002.3181061478772"
"2","0.1","true","true","false","true","970","7.868","1329.4646897166824"
"8","0.7","true","true","false","true","871","8.692","413.5472238692333"
"4","0.3","true","true","false","true","997","8.512","812.4959274612748"
"11","1","true","true","false","true","48","9.308","281.5934900800983"
"1","0","true","true","false","true","917","6.74","1554.9386382453488"
"7","0.6","true","true","false","true","833","9.372","453.77724918672476"
"10","0.9","true","true","false","true","83","8.796","314.50298470215637"
"4","0.3","true","true","false","true","998","8.512","812.4959274612746"
"11","1","true","true","false","true","49","9.308","281.5934900800984"
"2","0.1","true","true","false","true","971","7.868","1329.4646897166826"
"1","0","true","true","false","true","918","6.736","1555.2357194559218"
"3","0.2","true","true","false","true","744","8.616","1002.3181061478771"
"8","0.7","true","true","false","true","872","8.692","413.54722386923333"
"10","0.9","true","true","false","true","84","8.796","314.5029847021565"
"7","0.6","true","true","false","true","834","9.372","453.77724918672476"
"4","0.3","true","true","false","true","999","8.512","812.4959274612746"
"2","0.1","true","true","false","true","972","7.868","1329.4646897166822"
"11","1","true","true","false","true","50","9.308","281.5934900800983"
"1","0","true","true","false","true","919","6.724","1554.7073863247458"
"10","0.9","true","true","false","true","85","8.796","314.5029847021564"
"8","0.7","true","true","false","true","873","8.692","413.54722386923316"
"3","0.2","true","true","false","true","745","8.616","1002.3181061478774"
"7","0.6","true","true","false","true","835","9.372","453.777249186725"
"11","1","true","true","false","true","51","9.308","281.5934900800984"
"2","0.1","true","true","false","true","973","7.868","1329.4646897166824"
"10","0.9","true","true","false","true","86","8.796","314.50298470215677"
"1","0","true","true","false","true","920","6.74","1554.1909614808385"
"8","0.7","true","true","false","true","874","8.692","413.5472238692328"
"3","0.2","true","true","false","true","746","8.616","1002.3181061478771"
"7","0.6","true","true","false","true","836","9.372","453.7772491867251"
"11","1","true","true","false","true","52","9.308","281.59349008009815"
"2","0.1","true","true","false","true","974","7.868","1329.4646897166826"
"10","0.9","true","true","false","true","87","8.796","314.50298470215665"
"1","0","true","true","false","true","921","6.776","1553.5177754920549"
"8","0.7","true","true","false","true","875","8.692","413.5472238692334"
"3","0.2","true","true","false","true","747","8.616","1002.3181061478774"
"11","1","true","true","false","true","53","9.308","281.59349008009826"
"7","0.6","true","true","false","true","837","9.372","453.77724918672516"
"10","0.9","true","true","false","true","88","8.796","314.50298470215654"
"2","0.1","true","true","false","true","975","7.868","1329.4646897166826"
"1","0","true","true","false","true","922","6.764","1552.5320766789437"
"8","0.7","true","true","false","true","876","8.692","413.5472238692331"
"11","1","true","true","false","true","54","9.308","281.5934900800981"
"3","0.2","true","true","false","true","748","8.616","1002.3181061478772"
"10","0.9","true","true","false","true","89","8.796","314.5029847021567"
"7","0.6","true","true","false","true","838","9.372","453.77724918672493"
"2","0.1","true","true","false","true","976","7.868","1329.4646897166829"
"1","0","true","true","false","true","923","6.756","1551.8641548406158"
"8","0.7","true","true","false","true","877","8.692","413.54722386923305"
"11","1","true","true","false","true","55","9.308","281.5934900800984"
"10","0.9","true","true","false","true","90","8.796","314.5029847021566"
"3","0.2","true","true","false","true","749","8.616","1002.3181061478776"
"2","0.1","true","true","false","true","977","7.868","1329.464689716683"
"7","0.6","true","true","false","true","839","9.372","453.77724918672493"
"1","0","true","true","false","true","924","6.732","1551.9797662692442"
"10","0.9","true","true","false","true","91","8.796","314.50298470215654"
"11","1","true","true","false","true","56","9.308","281.59349008009843"
"8","0.7","true","true","false","true","878","8.692","413.54722386923305"
"2","0.1","true","true","false","true","978","7.868","1329.4646897166829"
"3","0.2","true","true","false","true","750","8.616","1002.3181061478772"
"7","0.6","true","true","false","true","840","9.372","453.7772491867248"
"1","0","true","true","false","true","925","6.74","1551.6879774245626"
"10","0.9","true","true","false","true","92","8.796","314.50298470215654"
"11","1","true","true","false","true","57","9.308","281.5934900800983"
"8","0.7","true","true","false","true","879","8.692","413.54722386923345"
"2","0.1","true","true","false","true","979","7.868","1329.4646897166824"
"10","0.9","true","true","false","true","93","8.796","314.50298470215694"
"3","0.2","true","true","false","true","751","8.616","1002.3181061478774"
"7","0.6","true","true","false","true","841","9.372","453.7772491867252"
"1","0","true","true","false","true","926","6.76","1552.718719457942"
"11","1","true","true","false","true","58","9.308","281.5934900800982"
"8","0.7","true","true","false","true","880","8.692","413.54722386923316"
"2","0.1","true","true","false","true","980","7.868","1329.4646897166833"
"10","0.9","true","true","false","true","94","8.796","314.5029847021568"
"11","1","true","true","false","true","59","9.308","281.5934900800985"
"7","0.6","true","true","false","true","842","9.372","453.7772491867251"
"3","0.2","true","true","false","true","752","8.616","1002.3181061478771"
"1","0","true","true","false","true","927","6.752","1552.665606291557"
"8","0.7","true","true","false","true","881","8.692","413.54722386923316"
"10","0.9","true","true","false","true","95","8.796","314.50298470215665"
"2","0.1","true","true","false","true","981","7.868","1329.4646897166836"
"11","1","true","true","false","true","60","9.308","281.59349008009826"
"1","0","true","true","false","true","928","6.752","1552.034753492829"
"7","0.6","true","true","false","true","843","9.372","453.77724918672493"
"8","0.7","true","true","false","true","882","8.692","413.54722386923305"
"3","0.2","true","true","false","true","753","8.616","1002.3181061478772"
"10","0.9","true","true","false","true","96","8.796","314.5029847021568"
"2","0.1","true","true","false","true","982","7.868","1329.4646897166817"
"11","1","true","true","false","true","61","9.308","281.5934900800983"
"1","0","true","true","false","true","929","6.752","1551.4824795837317"
"8","0.7","true","true","false","true","883","8.692","413.54722386923333"
"7","0.6","true","true","false","true","844","9.372","453.7772491867251"
"10","0.9","true","true","false","true","97","8.796","314.50298470215654"
"2","0.1","true","true","false","true","983","7.868","1329.464689716682"
"3","0.2","true","true","false","true","754","8.616","1002.3181061478772"
"1","0","true","true","false","true","930","6.72","1550.8737801642685"
"11","1","true","true","false","true","62","9.308","281.5934900800983"
"10","0.9","true","true","false","true","98","8.796","314.50298470215654"
"7","0.6","true","true","false","true","845","9.372","453.77724918672493"
"8","0.7","true","true","false","true","884","8.692","413.5472238692333"
"2","0.1","true","true","false","true","984","7.868","1329.4646897166833"
"11","1","true","true","false","true","63","9.308","281.59349008009826"
"1","0","true","true","false","true","931","6.732","1550.3604578039678"
"3","0.2","true","true","false","true","755","8.616","1002.3181061478772"
"10","0.9","true","true","false","true","99","8.796","314.5029847021567"
"7","0.6","true","true","false","true","846","9.372","453.7772491867249"
"2","0.1","true","true","false","true","985","7.868","1329.4646897166826"
"8","0.7","true","true","false","true","885","8.692","413.5472238692332"
"1","0","true","true","false","true","932","6.736","1550.932191292438"
"11","1","true","true","false","true","64","9.308","281.59349008009815"
"3","0.2","true","true","false","true","756","8.616","1002.3181061478768"
"7","0.6","true","true","false","true","847","9.372","453.77724918672516"
"8","0.7","true","true","false","true","886","8.692","413.54722386923316"
"2","0.1","true","true","false","true","986","7.868","1329.4646897166824"
"1","0","true","true","false","true","933","6.724","1551.0678092702851"
"10","0.9","true","true","false","true","100","8.796","314.5029847021567"
"11","1","true","true","false","true","65","9.308","281.5934900800983"
"8","0.7","true","true","false","true","887","8.692","413.5472238692332"
"1","0","true","true","false","true","934","6.712","1551.5219115079594"
"10","0.9","true","true","false","true","101","8.796","314.5029847021567"
"2","0.1","true","true","false","true","987","7.868","1329.4646897166824"
"3","0.2","true","true","false","true","757","8.616","1002.3181061478772"
"7","0.6","true","true","false","true","848","9.372","453.7772491867248"
"11","1","true","true","false","true","66","9.308","281.59349008009826"
"8","0.7","true","true","false","true","888","8.692","413.5472238692334"
"1","0","true","true","false","true","935","6.72","1550.5488206008467"
"2","0.1","true","true","false","true","988","7.868","1329.4646897166824"
"11","1","true","true","false","true","67","9.308","281.59349008009815"
"3","0.2","true","true","false","true","758","8.616","1002.3181061478772"
"10","0.9","true","true","false","true","102","8.796","314.50298470215694"
"7","0.6","true","true","false","true","849","9.372","453.7772491867247"
"8","0.7","true","true","false","true","889","8.692","413.5472238692333"
"1","0","true","true","false","true","936","6.72","1550.125545145434"
"2","0.1","true","true","false","true","989","7.868","1329.464689716683"
"11","1","true","true","false","true","68","9.308","281.59349008009843"
"7","0.6","true","true","false","true","850","9.372","453.7772491867251"
"8","0.7","true","true","false","true","890","8.692","413.54722386923333"
"1","0","true","true","false","true","937","6.74","1550.4954929925698"
"10","0.9","true","true","false","true","103","8.796","314.5029847021567"
"3","0.2","true","true","false","true","759","8.616","1002.3181061478766"
"2","0.1","true","true","false","true","990","7.868","1329.4646897166826"
"11","1","true","true","false","true","69","9.308","281.5934900800984"
"7","0.6","true","true","false","true","851","9.372","453.7772491867248"
"8","0.7","true","true","false","true","891","8.692","413.54722386923316"
"3","0.2","true","true","false","true","760","8.616","1002.3181061478772"
"1","0","true","true","false","true","938","6.72","1549.5377169906862"
"7","0.6","true","true","false","true","852","9.372","453.77724918672465"
"10","0.9","true","true","false","true","104","8.796","314.50298470215654"
"2","0.1","true","true","false","true","991","7.868","1329.4646897166833"
"11","1","true","true","false","true","70","9.308","281.593490080098"
"8","0.7","true","true","false","true","892","8.692","413.54722386923305"
"7","0.6","true","true","false","true","853","9.372","453.7772491867251"
"1","0","true","true","false","true","939","6.72","1550.9073453812164"
"3","0.2","true","true","false","true","761","8.616","1002.3181061478779"
"2","0.1","true","true","false","true","992","7.868","1329.4646897166842"
"10","0.9","true","true","false","true","105","8.796","314.50298470215654"
"11","1","true","true","false","true","71","9.308","281.5934900800981"
"7","0.6","true","true","false","true","854","9.372","453.7772491867248"
"8","0.7","true","true","false","true","893","8.692","413.5472238692335"
"10","0.9","true","true","false","true","106","8.796","314.50298470215694"
"7","0.6","true","true","false","true","855","9.372","453.7772491867253"
"11","1","true","true","false","true","72","9.308","281.5934900800983"
"1","0","true","true","false","true","940","6.728","1550.7577280037806"
"3","0.2","true","true","false","true","762","8.616","1002.3181061478776"
"2","0.1","true","true","false","true","993","7.868","1329.4646897166838"
"8","0.7","true","true","false","true","894","8.692","413.5472238692331"
"10","0.9","true","true","false","true","107","8.796","314.5029847021567"
"8","0.7","true","true","false","true","895","8.692","413.5472238692332"
"11","1","true","true","false","true","73","9.308","281.5934900800982"
"1","0","true","true","false","true","941","6.704","1551.5351640242784"
"7","0.6","true","true","false","true","856","9.372","453.7772491867248"
"2","0.1","true","true","false","true","994","7.868","1329.464689716682"
"8","0.7","true","true","false","true","896","8.692","413.54722386923316"
"10","0.9","true","true","false","true","108","8.796","314.5029847021569"
"3","0.2","true","true","false","true","763","8.616","1002.3181061478772"
"7","0.6","true","true","false","true","857","9.372","453.77724918672453"
"3","0.2","true","true","false","true","764","8.616","1002.3181061478771"
"11","1","true","true","false","true","74","9.308","281.5934900800984"
"1","0","true","true","false","true","942","6.708","1550.9190230767263"
"10","0.9","true","true","false","true","109","8.796","314.50298470215665"
"8","0.7","true","true","false","true","897","8.692","413.54722386923345"
"2","0.1","true","true","false","true","995","7.868","1329.464689716683"
"7","0.6","true","true","false","true","858","9.372","453.77724918672516"
"1","0","true","true","false","true","943","6.724","1550.557959815908"
"8","0.7","true","true","false","true","898","8.692","413.54722386923333"
"10","0.9","true","true","false","true","110","8.796","314.5029847021568"
"11","1","true","true","false","true","75","9.308","281.5934900800982"
"3","0.2","true","true","false","true","765","8.616","1002.3181061478776"
"2","0.1","true","true","false","true","996","7.868","1329.4646897166829"
"8","0.7","true","true","false","true","899","8.692","413.5472238692333"
"10","0.9","true","true","false","true","111","8.796","314.5029847021564"
"7","0.6","true","true","false","true","859","9.372","453.7772491867243"
"1","0","true","true","false","true","944","6.72","1550.8696580155192"
"11","1","true","true","false","true","76","9.308","281.5934900800981"
"2","0.1","true","true","false","true","997","7.868","1329.4646897166829"
"3","0.2","true","true","false","true","766","8.616","1002.3181061478768"
"8","0.7","true","true","false","true","900","8.692","413.5472238692332"
"10","0.9","true","true","false","true","112","8.796","314.50298470215677"
"7","0.6","true","true","false","true","860","9.372","453.7772491867252"
"11","1","true","true","false","true","77","9.308","281.5934900800982"
"1","0","true","true","false","true","945","6.732","1551.1685433663813"
"2","0.1","true","true","false","true","998","7.868","1329.4646897166833"
"3","0.2","true","true","false","true","767","8.616","1002.3181061478771"
"10","0.9","true","true","false","true","113","8.796","314.50298470215677"
"8","0.7","true","true","false","true","901","8.692","413.5472238692333"
"7","0.6","true","true","false","true","861","9.372","453.777249186725"
"11","1","true","true","false","true","78","9.308","281.5934900800983"
"1","0","true","true","false","true","946","6.732","1551.0809917075378"
"2","0.1","true","true","false","true","999","7.868","1329.4646897166822"
"3","0.2","true","true","false","true","768","8.616","1002.3181061478776"
"10","0.9","true","true","false","true","114","8.796","314.50298470215654"
"8","0.7","true","true","false","true","902","8.692","413.5472238692331"
"11","1","true","true","false","true","79","9.308","281.59349008009826"
"7","0.6","true","true","false","true","862","9.372","453.77724918672476"
"1","0","true","true","false","true","947","6.724","1550.9307209611638"
"10","0.9","true","true","false","true","115","8.796","314.50298470215665"
"3","0.2","true","true","false","true","769","8.616","1002.3181061478774"
"11","1","true","true","false","true","80","9.308","281.59349008009815"
"8","0.7","true","true","false","true","903","8.692","413.54722386923316"
"7","0.6","true","true","false","true","863","9.372","453.7772491867248"
"1","0","true","true","false","true","948","6.728","1549.8497773575084"
"10","0.9","true","true","false","true","116","8.796","314.5029847021567"
"11","1","true","true","false","true","81","9.308","281.5934900800982"
"3","0.2","true","true","false","true","770","8.616","1002.3181061478772"
"8","0.7","true","true","false","true","904","8.692","413.5472238692333"
"1","0","true","true","false","true","949","6.728","1549.5199752780118"
"7","0.6","true","true","false","true","864","9.372","453.7772491867249"
"11","1","true","true","false","true","82","9.308","281.59349008009815"
"10","0.9","true","true","false","true","117","8.796","314.50298470215677"
"7","0.6","true","true","false","true","865","9.372","453.7772491867249"
"3","0.2","true","true","false","true","771","8.616","1002.3181061478774"
"1","0","true","true","false","true","950","6.716","1548.9806675063198"
"8","0.7","true","true","false","true","905","8.692","413.54722386923345"
"11","1","true","true","false","true","83","9.308","281.59349008009804"
"10","0.9","true","true","false","true","118","8.796","314.5029847021568"
"7","0.6","true","true","false","true","866","9.372","453.777249186725"
"1","0","true","true","false","true","951","6.752","1550.1170115038494"
"11","1","true","true","false","true","84","9.308","281.59349008009826"
"3","0.2","true","true","false","true","772","8.616","1002.3181061478772"
"10","0.9","true","true","false","true","119","8.796","314.50298470215677"
"8","0.7","true","true","false","true","906","8.692","413.5472238692332"
"1","0","true","true","false","true","952","6.752","1549.786833520373"
"11","1","true","true","false","true","85","9.308","281.59349008009787"
"7","0.6","true","true","false","true","867","9.372","453.77724918672493"
"10","0.9","true","true","false","true","120","8.796","314.5029847021567"
"8","0.7","true","true","false","true","907","8.692","413.5472238692332"
"3","0.2","true","true","false","true","773","8.616","1002.3181061478779"
"1","0","true","true","false","true","953","6.76","1550.2234473480214"
"11","1","true","true","false","true","86","9.308","281.5934900800982"
"10","0.9","true","true","false","true","121","8.796","314.5029847021565"
"7","0.6","true","true","false","true","868","9.372","453.7772491867251"
"8","0.7","true","true","false","true","908","8.692","413.54722386923345"
"3","0.2","true","true","false","true","774","8.616","1002.3181061478772"
"11","1","true","true","false","true","87","9.308","281.59349008009804"
"1","0","true","true","false","true","954","6.752","1550.6747037949021"
"10","0.9","true","true","false","true","122","8.796","314.50298470215654"
"7","0.6","true","true","false","true","869","9.372","453.777249186725"
"8","0.7","true","true","false","true","909","8.692","413.54722386923333"
"11","1","true","true","false","true","88","9.308","281.59349008009843"
"1","0","true","true","false","true","955","6.752","1550.4999479173566"
"3","0.2","true","true","false","true","775","8.616","1002.3181061478779"
"10","0.9","true","true","false","true","123","8.796","314.50298470215654"
"7","0.6","true","true","false","true","870","9.372","453.7772491867246"
"11","1","true","true","false","true","89","9.308","281.5934900800982"
"8","0.7","true","true","false","true","910","8.692","413.54722386923305"
"1","0","true","true","false","true","956","6.716","1549.5034134675282"
"10","0.9","true","true","false","true","124","8.796","314.50298470215654"
"3","0.2","true","true","false","true","776","8.616","1002.3181061478772"
"7","0.6","true","true","false","true","871","9.372","453.77724918672476"
"11","1","true","true","false","true","90","9.308","281.5934900800983"
"1","0","true","true","false","true","957","6.728","1550.1342108431925"
"8","0.7","true","true","false","true","911","8.692","413.5472238692337"
"10","0.9","true","true","false","true","125","8.796","314.5029847021567"
"11","1","true","true","false","true","91","9.308","281.59349008009843"
"3","0.2","true","true","false","true","777","8.616","1002.3181061478774"
"7","0.6","true","true","false","true","872","9.372","453.7772491867249"
"1","0","true","true","false","true","958","6.724","1549.7892525463426"
"10","0.9","true","true","false","true","126","8.796","314.50298470215637"
"8","0.7","true","true","false","true","912","8.692","413.5472238692335"
"11","1","true","true","false","true","92","9.308","281.5934900800982"
"7","0.6","true","true","false","true","873","9.372","453.7772491867248"
"3","0.2","true","true","false","true","778","8.616","1002.3181061478776"
"1","0","true","true","false","true","959","6.724","1550.1692817429016"
"10","0.9","true","true","false","true","127","8.796","314.5029847021568"
"11","1","true","true","false","true","93","9.308","281.59349008009815"
"8","0.7","true","true","false","true","913","8.692","413.547223869233"
"7","0.6","true","true","false","true","874","9.372","453.77724918672476"
"1","0","true","true","false","true","960","6.712","1551.2320884410817"
"10","0.9","true","true","false","true","128","8.796","314.5029847021567"
"3","0.2","true","true","false","true","779","8.616","1002.3181061478776"
"11","1","true","true","false","true","94","9.308","281.59349008009826"
"7","0.6","true","true","false","true","875","9.372","453.777249186725"
"8","0.7","true","true","false","true","914","8.692","413.54722386923316"
"1","0","true","true","false","true","961","6.7","1550.0747719043502"
"10","0.9","true","true","false","true","129","8.796","314.5029847021569"
"3","0.2","true","true","false","true","780","8.616","1002.3181061478772"
"11","1","true","true","false","true","95","9.308","281.5934900800985"
"1","0","true","true","false","true","962","6.688","1549.2724678184784"
"7","0.6","true","true","false","true","876","9.372","453.77724918672453"
"8","0.7","true","true","false","true","915","8.692","413.54722386923373"
"10","0.9","true","true","false","true","130","8.796","314.5029847021567"
"11","1","true","true","false","true","96","9.308","281.5934900800979"
"7","0.6","true","true","false","true","877","9.372","453.7772491867249"
"1","0","true","true","false","true","963","6.7","1549.8008182370293"
"10","0.9","true","true","false","true","131","8.796","314.5029847021569"
"3","0.2","true","true","false","true","781","8.616","1002.3181061478772"
"8","0.7","true","true","false","true","916","8.692","413.5472238692334"
"1","0","true","true","false","true","964","6.688","1549.5040332601798"
"10","0.9","true","true","false","true","132","8.796","314.50298470215654"
"7","0.6","true","true","false","true","878","9.372","453.7772491867247"
"11","1","true","true","false","true","97","9.308","281.59349008009815"
"3","0.2","true","true","false","true","782","8.616","1002.3181061478776"
"8","0.7","true","true","false","true","917","8.692","413.5472238692334"
"11","1","true","true","false","true","98","9.308","281.5934900800982"
"1","0","true","true","false","true","965","6.688","1549.9176836656538"
"7","0.6","true","true","false","true","879","9.372","453.77724918672516"
"10","0.9","true","true","false","true","133","8.796","314.5029847021567"
"8","0.7","true","true","false","true","918","8.692","413.5472238692331"
"3","0.2","true","true","false","true","783","8.616","1002.3181061478774"
"11","1","true","true","false","true","99","9.308","281.59349008009843"
"1","0","true","true","false","true","966","6.688","1549.77796665087"
"10","0.9","true","true","false","true","134","8.796","314.50298470215665"
"7","0.6","true","true","false","true","880","9.372","453.77724918672493"
"8","0.7","true","true","false","true","919","8.692","413.5472238692333"
"11","1","true","true","false","true","100","9.308","281.5934900800982"
"1","0","true","true","false","true","967","6.7","1550.2021858550497"
"10","0.9","true","true","false","true","135","8.796","314.50298470215665"
"3","0.2","true","true","false","true","784","8.616","1002.3181061478776"
"8","0.7","true","true","false","true","920","8.692","413.5472238692334"
"7","0.6","true","true","false","true","881","9.372","453.7772491867251"
"11","1","true","true","false","true","101","9.308","281.59349008009826"
"1","0","true","true","false","true","968","6.688","1549.4567364416484"
"10","0.9","true","true","false","true","136","8.796","314.50298470215665"
"7","0.6","true","true","false","true","882","9.372","453.7772491867251"
"3","0.2","true","true","false","true","785","8.616","1002.3181061478776"
"8","0.7","true","true","false","true","921","8.692","413.5472238692331"
"11","1","true","true","false","true","102","9.308","281.5934900800983"
"10","0.9","true","true","false","true","137","8.796","314.502984702157"
"7","0.6","true","true","false","true","883","9.372","453.77724918672476"
"1","0","true","true","false","true","969","6.704","1550.0631716846895"
"8","0.7","true","true","false","true","922","8.692","413.5472238692333"
"3","0.2","true","true","false","true","786","8.616","1002.3181061478772"
"11","1","true","true","false","true","103","9.308","281.59349008009815"
"10","0.9","true","true","false","true","138","8.796","314.5029847021567"
"7","0.6","true","true","false","true","884","9.372","453.777249186725"
"1","0","true","true","false","true","970","6.688","1549.5431403319972"
"8","0.7","true","true","false","true","923","8.692","413.5472238692332"
"11","1","true","true","false","true","104","9.308","281.5934900800983"
"10","0.9","true","true","false","true","139","8.796","314.502984702157"
"3","0.2","true","true","false","true","787","8.616","1002.3181061478772"
"7","0.6","true","true","false","true","885","9.372","453.7772491867247"
"1","0","true","true","false","true","971","6.696","1549.8885992135358"
"8","0.7","true","true","false","true","924","8.692","413.54722386923316"
"10","0.9","true","true","false","true","140","8.796","314.50298470215654"
"11","1","true","true","false","true","105","9.308","281.593490080098"
"3","0.2","true","true","false","true","788","8.616","1002.3181061478774"
"7","0.6","true","true","false","true","886","9.372","453.77724918672493"
"8","0.7","true","true","false","true","925","8.692","413.54722386923305"
"1","0","true","true","false","true","972","6.684","1549.631107940336"
"10","0.9","true","true","false","true","141","8.796","314.5029847021569"
"11","1","true","true","false","true","106","9.308","281.59349008009826"
"1","0","true","true","false","true","973","6.692","1549.9376647911752"
"3","0.2","true","true","false","true","789","8.616","1002.3181061478772"
"7","0.6","true","true","false","true","887","9.372","453.77724918672493"
"8","0.7","true","true","false","true","926","8.692","413.54722386923305"
"10","0.9","true","true","false","true","142","8.796","314.5029847021567"
"1","0","true","true","false","true","974","6.692","1549.5959184011417"
"8","0.7","true","true","false","true","927","8.692","413.5472238692332"
"11","1","true","true","false","true","107","9.308","281.5934900800982"
"7","0.6","true","true","false","true","888","9.372","453.77724918672516"
"3","0.2","true","true","false","true","790","8.616","1002.3181061478774"
"10","0.9","true","true","false","true","143","8.796","314.50298470215677"
"11","1","true","true","false","true","108","9.308","281.59349008009804"
"1","0","true","true","false","true","975","6.692","1549.3673799516669"
"10","0.9","true","true","false","true","144","8.796","314.50298470215654"
"7","0.6","true","true","false","true","889","9.372","453.7772491867248"
"8","0.7","true","true","false","true","928","8.692","413.5472238692333"
"3","0.2","true","true","false","true","791","8.616","1002.3181061478779"
"1","0","true","true","false","true","976","6.684","1549.3529258044239"
"11","1","true","true","false","true","109","9.308","281.59349008009804"
"10","0.9","true","true","false","true","145","8.796","314.50298470215677"
"7","0.6","true","true","false","true","890","9.372","453.77724918672527"
"8","0.7","true","true","false","true","929","8.692","413.547223869233"
"11","1","true","true","false","true","110","9.308","281.5934900800982"
"3","0.2","true","true","false","true","792","8.616","1002.3181061478772"
"10","0.9","true","true","false","true","146","8.796","314.50298470215677"
"1","0","true","true","false","true","977","6.684","1548.9017561511062"
"7","0.6","true","true","false","true","891","9.372","453.7772491867248"
"3","0.2","true","true","false","true","793","8.616","1002.3181061478771"
"11","1","true","true","false","true","111","9.308","281.59349008009815"
"8","0.7","true","true","false","true","930","8.692","413.54722386923356"
"10","0.9","true","true","false","true","147","8.796","314.5029847021568"
"1","0","true","true","false","true","978","6.692","1548.6778986483134"
"7","0.6","true","true","false","true","892","9.372","453.7772491867249"
"8","0.7","true","true","false","true","931","8.692","413.54722386923345"
"3","0.2","true","true","false","true","794","8.616","1002.3181061478771"
"11","1","true","true","false","true","112","9.308","281.5934900800982"
"7","0.6","true","true","false","true","893","9.372","453.7772491867247"
"8","0.7","true","true","false","true","932","8.692","413.54722386923316"
"10","0.9","true","true","false","true","148","8.796","314.5029847021566"
"1","0","true","true","false","true","979","6.72","1549.0192240925855"
"3","0.2","true","true","false","true","795","8.616","1002.3181061478772"
"8","0.7","true","true","false","true","933","8.692","413.54722386923316"
"7","0.6","true","true","false","true","894","9.372","453.777249186725"
"11","1","true","true","false","true","113","9.308","281.5934900800982"
"10","0.9","true","true","false","true","149","8.796","314.50298470215654"
"3","0.2","true","true","false","true","796","8.616","1002.3181061478771"
"7","0.6","true","true","false","true","895","9.372","453.7772491867248"
"1","0","true","true","false","true","980","6.72","1549.9754663457607"
"11","1","true","true","false","true","114","9.308","281.59349008009815"
"8","0.7","true","true","false","true","934","8.692","413.5472238692334"
"10","0.9","true","true","false","true","150","8.796","314.5029847021566"
"3","0.2","true","true","false","true","797","8.616","1002.3181061478771"
"1","0","true","true","false","true","981","6.72","1549.6802432588406"
"7","0.6","true","true","false","true","896","9.372","453.7772491867251"
"8","0.7","true","true","false","true","935","8.692","413.54722386923305"
"10","0.9","true","true","false","true","151","8.796","314.5029847021567"
"11","1","true","true","false","true","115","9.308","281.5934900800982"
"3","0.2","true","true","false","true","798","8.616","1002.3181061478774"
"7","0.6","true","true","false","true","897","9.372","453.7772491867248"
"8","0.7","true","true","false","true","936","8.692","413.54722386923316"
